ID_0,ISO,NAME_0,ID_1,NAME_1,ID_2,NAME_2,ID_3,NAME_3,ID_4,NAME_4,VARNAME_4,TYPE_4,ENGTYPE_4,N_Sample
19,BGD,Bangladesh,1,Barisal,1,Barisal,1,Barisal,1,Agailjhara, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,1,Barisal,1,Barisal,1,Barisal,2,Babuganj, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,1,Barisal,1,Barisal,1,Barisal,3,Bakerganj, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,1,Barisal,1,Barisal,1,Barisal,4,Banaripara, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,1,Barisal,1,Barisal,1,Barisal,5,Barisal S., ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,1,Barisal,1,Barisal,1,Barisal,6,Gaurnadi, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,1,Barisal,1,Barisal,1,Barisal,7,Hizla, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,1,Barisal,1,Barisal,1,Barisal,8,Mehendiganj, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,1,Barisal,1,Barisal,1,Barisal,10,Wazirpur, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,1,Barisal,1,Barisal,2,Jhalakati,11,Jhalakati S., ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,4,Khulna,16,Khulna,41,Khulna,279,Kotwali,Khulna,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,1,Barisal,1,Barisal,1,Barisal,9,Muladi, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,1,Barisal,1,Barisal,2,Jhalakati,12,Kathalia, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,1,Barisal,1,Barisal,2,Jhalakati,14,Rajapur, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,4,Khulna,16,Khulna,41,Khulna,280,Koyra, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,4,Khulna,16,Khulna,41,Khulna,281,Paikgachha, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,1,Barisal,1,Barisal,2,Jhalakati,13,Nalchity, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,1,Barisal,1,Barisal,3,Pirojpur,15,Bhandaria, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,1,Barisal,1,Barisal,3,Pirojpur,16,Kawkhali,Pirojpur,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,3,Dhaka,12,Kishoreganj,32,Kishoreganj,202,Bhairab, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,1,Barisal,1,Barisal,3,Pirojpur,17,Mathbaria, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,2,Chittagong,4,Chittagong,8,Chittagong,48,Boalkhali, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,1,Barisal,1,Barisal,3,Pirojpur,18,Nazirpur, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,1,Barisal,1,Barisal,3,Pirojpur,19,Nesarabad,South Kati,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,1,Barisal,1,Barisal,3,Pirojpur,20,Pirojpur S., ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,1,Barisal,2,Patuakhali,4,Bhola,21,Bhola S., ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,1,Barisal,2,Patuakhali,4,Bhola,22,Burhanuddin, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,1,Barisal,2,Patuakhali,4,Bhola,23,Charfasson, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,2,Chittagong,3,Bandarban,7,Bandarbon,39,Alikadam, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,4,Khulna,16,Khulna,41,Khulna,282,Phultala, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,1,Barisal,2,Patuakhali,4,Bhola,24,Daulatkhan, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,1,Barisal,2,Patuakhali,5,Borgona,29,Bamna, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,1,Barisal,2,Patuakhali,4,Bhola,25,Lalmohan, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,1,Barisal,2,Patuakhali,4,Bhola,26,Manpura, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,1,Barisal,2,Patuakhali,5,Borgona,30,Barguna S., ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,1,Barisal,2,Patuakhali,5,Borgona,31,Betagi, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,1,Barisal,2,Patuakhali,5,Borgona,32,Patharghata, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,1,Barisal,2,Patuakhali,6,Patuakhali,33,Bauphal, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,1,Barisal,2,Patuakhali,4,Bhola,27,Tazumuddin, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,1,Barisal,2,Patuakhali,5,Borgona,28,Amtali, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,1,Barisal,2,Patuakhali,6,Patuakhali,34,Dashina, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,1,Barisal,2,Patuakhali,6,Patuakhali,35,Galachipa, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,1,Barisal,2,Patuakhali,6,Patuakhali,36,Kalapara, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,4,Khulna,16,Khulna,41,Khulna,283,Rupsa, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,1,Barisal,2,Patuakhali,6,Patuakhali,37,Mirzaganj, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,1,Barisal,2,Patuakhali,6,Patuakhali,38,Patuakhali S., ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,2,Chittagong,3,Bandarban,7,Bandarbon,40,Bandarban S., ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,2,Chittagong,3,Bandarban,7,Bandarbon,41,Lama, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,2,Chittagong,3,Bandarban,7,Bandarbon,42,Naikhongchhari, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,2,Chittagong,3,Bandarban,7,Bandarbon,43,Rowangghhari, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,2,Chittagong,3,Bandarban,7,Bandarbon,44,Ruma, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,2,Chittagong,3,Bandarban,7,Bandarbon,45,Thanchi, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,2,Chittagong,4,Chittagong,8,Chittagong,46,Anwara, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,2,Chittagong,4,Chittagong,8,Chittagong,47,Banshkhali, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,2,Chittagong,4,Chittagong,8,Chittagong,49,Chandanaish, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,2,Chittagong,4,Chittagong,8,Chittagong,50,Fatikchhari, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,2,Chittagong,4,Chittagong,8,Chittagong,51,Hathazari, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,2,Chittagong,4,Chittagong,8,Chittagong,52,Kotwali,Chittagong,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,2,Chittagong,4,Chittagong,8,Chittagong,53,Lohagara,Chittagong,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,2,Chittagong,4,Chittagong,8,Chittagong,55,Patiya, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,3,Dhaka,9,Dhaka,18,Dhaka,130,Nawabganj,Dhaka,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,2,Chittagong,4,Chittagong,8,Chittagong,54,Mirsharai, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,3,Dhaka,9,Dhaka,21,Munshigonj,145,Gazaria, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,2,Chittagong,4,Chittagong,8,Chittagong,56,Rangunia, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,2,Chittagong,4,Chittagong,8,Chittagong,57,Raozan, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,2,Chittagong,4,Chittagong,8,Chittagong,58,Sandwip, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,2,Chittagong,4,Chittagong,8,Chittagong,59,Satkania, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,2,Chittagong,4,Chittagong,9,Cox's Bazar,67,Ukhia, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,2,Chittagong,4,Chittagong,8,Chittagong,60,Sitakunda, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,2,Chittagong,4,Chittagong,9,Cox's Bazar,61,Chakaria, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,2,Chittagong,5,Comilla,10,Brahmanbaria,68,Akhaura, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,2,Chittagong,4,Chittagong,9,Cox's Bazar,62,Cox Bazar S, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,2,Chittagong,4,Chittagong,9,Cox's Bazar,63,Kutubdia, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,2,Chittagong,4,Chittagong,9,Cox's Bazar,64,Maheshkhali, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,2,Chittagong,4,Chittagong,9,Cox's Bazar,65,Ramu, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,2,Chittagong,4,Chittagong,9,Cox's Bazar,66,Teknaf, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,2,Chittagong,5,Comilla,10,Brahmanbaria,69,Bancharampur, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,2,Chittagong,5,Comilla,10,Brahmanbaria,70,Brahmanbaria S., ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,2,Chittagong,5,Comilla,10,Brahmanbaria,71,Kasba, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,2,Chittagong,5,Comilla,10,Brahmanbaria,72,Nabinagar, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,2,Chittagong,5,Comilla,10,Brahmanbaria,73,Nasirnagar, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,2,Chittagong,6,Khagrachari,13,Khagrachari,97,Mahalchhari, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,2,Chittagong,5,Comilla,10,Brahmanbaria,74,Sarail, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,2,Chittagong,5,Comilla,11,Chandpur,75,Chandpur S., ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,2,Chittagong,5,Comilla,11,Chandpur,76,Faridganj, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,2,Chittagong,5,Comilla,11,Chandpur,77,Haimchar, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,2,Chittagong,5,Comilla,11,Chandpur,78,Haziganj, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,2,Chittagong,5,Comilla,11,Chandpur,79,Kachua,Chandpur,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,2,Chittagong,5,Comilla,11,Chandpur,80,Matlab, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,2,Chittagong,5,Comilla,11,Chandpur,81,Shahrasti, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,2,Chittagong,5,Comilla,12,Comilla,82,Barura, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,2,Chittagong,5,Comilla,12,Comilla,83,Brahmanpara, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,2,Chittagong,5,Comilla,12,Comilla,84,Burichang, ,Upazila|Thana|Po,Sub-district,
19,BGD,Bangladesh,2,Chittagong,6,Khagrachari,13,Khagrachari,98,Manikchhari, ,Upazila|Thana|Po,Sub-district,
